Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
1998-05-04,1122.0699462890625,1130.52001953125,1121.0,1121.0,551700000
1998-05-05,1115.5,1122.0699462890625,1111.1600341796875,1122.0699462890625,583630000
1998-05-06,1104.9200439453125,1118.3900146484375,1104.6400146484375,1115.5,606540000
1998-05-07,1095.1400146484375,1105.5799560546875,1094.5899658203125,1104.9200439453125,582240000
1998-05-08,1108.1400146484375,1111.4200439453125,1094.530029296875,1095.1400146484375,567890000
1998-05-11,1106.6400146484375,1119.1300048828125,1103.719970703125,1108.1400146484375,560840000
1998-05-12,1115.7900390625,1115.9599609375,1102.780029296875,1106.6400146484375,604420000
1998-05-13,1118.8599853515625,1122.219970703125,1114.9300537109375,1115.7900390625,600010000
1998-05-14,1117.3699951171875,1124.030029296875,1112.4300537109375,1118.8599853515625,578380000
1998-05-15,1108.72998046875,1118.6600341796875,1107.1099853515625,1117.3699951171875,621990000
1998-05-18,1105.8199462890625,1112.43994140625,1097.989990234375,1108.72998046875,519100000
1998-05-19,1109.52001953125,1113.5,1105.8199462890625,1105.8199462890625,566020000
1998-05-20,1119.06005859375,1119.0799560546875,1107.510009765625,1109.52001953125,587240000
1998-05-21,1114.6400146484375,1124.449951171875,1111.93994140625,1119.06005859375,551970000
1998-05-22,1110.469970703125,1116.8900146484375,1107.989990234375,1114.6400146484375,444070000
1998-05-26,1094.02001953125,1116.7900390625,1094.010009765625,1110.469970703125,541410000
1998-05-27,1092.22998046875,1094.43994140625,1074.3900146484375,1094.02001953125,682040000
1998-05-28,1097.5999755859375,1099.72998046875,1089.06005859375,1092.22998046875,588900000
1998-05-29,1090.8199462890625,1104.1600341796875,1090.8199462890625,1097.5999755859375,556780000
1998-06-01,1090.97998046875,1097.8499755859375,1084.219970703125,1090.8199462890625,537660000
1998-06-02,1093.219970703125,1098.7099609375,1089.6700439453125,1090.97998046875,590930000
1998-06-03,1082.72998046875,1097.4300537109375,1081.0899658203125,1093.219970703125,584480000
1998-06-04,1094.8299560546875,1095.9300537109375,1078.0999755859375,1082.72998046875,577470000
1998-06-05,1113.8599853515625,1113.8800048828125,1094.8299560546875,1095.0999755859375,558440000
1998-06-08,1115.719970703125,1119.699951171875,1113.31005859375,1113.8599853515625,543390000
1998-06-09,1118.4100341796875,1119.9200439453125,1111.31005859375,1115.719970703125,563610000
1998-06-10,1112.280029296875,1126.0,1110.27001953125,1118.4100341796875,609410000
1998-06-11,1094.5799560546875,1114.199951171875,1094.280029296875,1112.280029296875,627470000
1998-06-12,1098.8399658203125,1098.8399658203125,1080.8299560546875,1094.5799560546875,633300000
1998-06-15,1077.010009765625,1098.8399658203125,1077.010009765625,1098.8399658203125,595820000
1998-06-16,1087.5899658203125,1087.5899658203125,1074.6700439453125,1077.010009765625,664600000
1998-06-17,1107.1099853515625,1112.8699951171875,1087.5799560546875,1087.5899658203125,744400000
1998-06-18,1106.3699951171875,1109.3599853515625,1103.7099609375,1107.1099853515625,590440000
1998-06-19,1100.6500244140625,1111.25,1097.0999755859375,1106.3699951171875,715500000
1998-06-22,1103.2099609375,1109.010009765625,1099.4200439453125,1100.6500244140625,531550000
1998-06-23,1119.489990234375,1119.489990234375,1103.2099609375,1103.2099609375,657100000
1998-06-24,1132.8800048828125,1134.4000244140625,1115.0999755859375,1119.489990234375,714900000
1998-06-25,1129.280029296875,1142.0400390625,1127.5999755859375,1132.8800048828125,669900000
1998-06-26,1133.199951171875,1136.8299560546875,1129.280029296875,1129.280029296875,520050000
1998-06-29,1138.489990234375,1145.1500244140625,1133.199951171875,1133.199951171875,564350000
1998-06-30,1133.8399658203125,1140.800048828125,1131.97998046875,1138.489990234375,757200000
1998-07-01,1148.56005859375,1148.56005859375,1133.8399658203125,1133.8399658203125,701600000
1998-07-02,1146.4200439453125,1148.56005859375,1142.989990234375,1148.56005859375,510210000
1998-07-06,1157.3299560546875,1157.3299560546875,1145.030029296875,1146.4200439453125,514750000
1998-07-07,1154.6600341796875,1159.81005859375,1152.8499755859375,1157.3299560546875,624890000
1998-07-08,1166.3800048828125,1166.8900146484375,1154.6600341796875,1154.6600341796875,607230000
1998-07-09,1158.56005859375,1166.3800048828125,1156.030029296875,1166.3800048828125,663600000
1998-07-10,1164.3299560546875,1166.9300537109375,1150.8800048828125,1158.5699462890625,576080000
1998-07-13,1165.18994140625,1166.97998046875,1160.2099609375,1164.3299560546875,574880000
1998-07-14,1177.5799560546875,1179.760009765625,1165.18994140625,1165.18994140625,700300000
1998-07-15,1174.81005859375,1181.47998046875,1174.72998046875,1177.5799560546875,723900000
1998-07-16,1183.989990234375,1184.02001953125,1170.4000244140625,1174.81005859375,677800000
1998-07-17,1186.75,1188.0999755859375,1182.4200439453125,1183.989990234375,618030000
1998-07-20,1184.0999755859375,1190.5799560546875,1179.18994140625,1186.75,560580000
1998-07-21,1165.0699462890625,1187.3699951171875,1163.050048828125,1184.0999755859375,659700000
1998-07-22,1164.0799560546875,1167.6700439453125,1155.199951171875,1165.0699462890625,739800000
1998-07-23,1139.75,1164.3499755859375,1139.75,1164.0799560546875,741600000
1998-07-24,1140.800048828125,1150.1400146484375,1129.1099853515625,1139.75,698600000
1998-07-27,1147.27001953125,1147.27001953125,1128.18994140625,1140.800048828125,619990000
1998-07-28,1130.239990234375,1147.27001953125,1119.43994140625,1147.27001953125,703600000
1998-07-29,1125.2099609375,1138.56005859375,1121.97998046875,1130.239990234375,644350000
1998-07-30,1142.949951171875,1143.0699462890625,1125.2099609375,1125.2099609375,687400000
1998-07-31,1120.6700439453125,1142.969970703125,1114.300048828125,1142.949951171875,645910000
1998-08-03,1112.43994140625,1121.7900390625,1110.3900146484375,1120.6700439453125,620400000
1998-08-04,1072.1199951171875,1119.72998046875,1071.8199462890625,1112.43994140625,852600000
1998-08-05,1081.4300537109375,1084.800048828125,1057.3499755859375,1072.1199951171875,851600000
1998-08-06,1089.6300048828125,1090.949951171875,1074.93994140625,1081.4300537109375,768400000
1998-08-07,1089.449951171875,1102.5400390625,1084.719970703125,1089.6300048828125,759100000
1998-08-10,1083.1400146484375,1092.8199462890625,1081.760009765625,1089.449951171875,579180000
1998-08-11,1068.97998046875,1083.1400146484375,1054.0,1083.1400146484375,774400000
1998-08-12,1084.219970703125,1084.699951171875,1068.97998046875,1068.97998046875,711700000
1998-08-13,1074.9100341796875,1091.5,1074.9100341796875,1084.219970703125,660700000
1998-08-14,1062.75,1083.9200439453125,1057.219970703125,1074.9100341796875,644030000
1998-08-17,1083.6700439453125,1083.6700439453125,1055.0799560546875,1062.75,584380000
1998-08-18,1101.199951171875,1101.719970703125,1083.6700439453125,1083.6700439453125,690600000
1998-08-19,1098.06005859375,1106.3199462890625,1094.9300537109375,1101.199951171875,633630000
1998-08-20,1091.5999755859375,1098.7900390625,1089.550048828125,1098.06005859375,621630000
1998-08-21,1081.239990234375,1091.5999755859375,1054.9200439453125,1091.5999755859375,725700000
1998-08-24,1088.1400146484375,1093.8199462890625,1081.239990234375,1081.239990234375,558100000
1998-08-25,1092.8499755859375,1106.6400146484375,1085.530029296875,1088.1400146484375,664900000
1998-08-26,1084.18994140625,1092.8499755859375,1075.9100341796875,1092.8499755859375,674100000
1998-08-27,1042.5899658203125,1084.18994140625,1037.6099853515625,1084.18994140625,938600000
1998-08-28,1027.1400146484375,1051.800048828125,1021.0399780273438,1042.5899658203125,840300000
1998-08-31,957.280029296875,1033.469970703125,957.280029296875,1027.1400146484375,917500000
1998-09-01,994.260009765625,1000.7100219726562,939.97998046875,957.280029296875,1216600000
1998-09-02,990.47998046875,1013.1900024414062,988.4000244140625,994.260009765625,894600000
1998-09-03,982.260009765625,990.469970703125,969.3200073242188,990.469970703125,880500000
1998-09-04,973.8900146484375,991.4099731445312,956.510009765625,982.260009765625,780300000
1998-09-08,1023.4600219726562,1023.4600219726562,973.8900146484375,973.8900146484375,814800000
1998-09-09,1006.2000122070312,1027.719970703125,1004.5599975585938,1023.4600219726562,704300000
1998-09-10,980.1900024414062,1006.2000122070312,968.6400146484375,1006.2000122070312,880300000
1998-09-11,1009.0599975585938,1009.0599975585938,969.7100219726562,980.1900024414062,819100000
1998-09-14,1029.719970703125,1038.3800048828125,1009.0599975585938,1009.0599975585938,714400000
1998-09-15,1037.6800537109375,1037.9000244140625,1021.4199829101562,1029.719970703125,724600000
1998-09-16,1045.47998046875,1046.0699462890625,1029.31005859375,1037.6800537109375,797500000
1998-09-17,1018.8699951171875,1045.47998046875,1016.0499877929688,1045.47998046875,694500000
1998-09-18,1020.0900268554688,1022.010009765625,1011.8599853515625,1018.8699951171875,794700000
1998-09-21,1023.8900146484375,1026.02001953125,993.8200073242188,1020.0900268554688,609880000
1998-09-22,1029.6300048828125,1033.8900146484375,1021.9600219726562,1023.8900146484375,694900000
1998-09-23,1066.0899658203125,1066.0899658203125,1029.6300048828125,1029.6300048828125,899700000
1998-09-24,1042.719970703125,1066.1099853515625,1033.0400390625,1066.0899658203125,805900000
1998-09-25,1044.75,1051.8900146484375,1028.489990234375,1042.719970703125,736800000
1998-09-28,1048.68994140625,1061.4599609375,1042.22998046875,1044.75,690500000
1998-09-29,1049.02001953125,1056.31005859375,1039.8800048828125,1048.68994140625,760100000
1998-09-30,1017.010009765625,1049.02001953125,1015.72998046875,1049.02001953125,800100000
1998-10-01,986.3900146484375,1017.010009765625,981.2899780273438,1017.010009765625,899700000
1998-10-02,1002.5999755859375,1005.4500122070312,971.6900024414062,986.3900146484375,902900000
1998-10-05,988.5599975585938,1002.5999755859375,964.719970703125,1002.5999755859375,817500000
1998-10-06,984.5900268554688,1008.77001953125,974.8099975585938,988.5599975585938,845700000
1998-10-07,970.6799926757812,995.6599731445312,957.1500244140625,984.5900268554688,977000000
1998-10-08,959.4400024414062,970.6799926757812,923.3200073242188,970.6799926757812,1114600000
1998-10-09,984.3900146484375,984.4199829101562,953.0399780273438,959.4400024414062,878100000
1998-10-12,997.7100219726562,1010.7100219726562,984.3900146484375,984.3900146484375,691100000
1998-10-13,994.7999877929688,1000.780029296875,987.5499877929688,997.7100219726562,733300000
1998-10-14,1005.530029296875,1014.4199829101562,987.7999877929688,994.7999877929688,791200000
1998-10-15,1047.489990234375,1053.0899658203125,1000.1199951171875,1005.530029296875,937600000
1998-10-16,1056.4200439453125,1062.6500244140625,1047.489990234375,1047.489990234375,1042200000
1998-10-19,1062.3900146484375,1065.2099609375,1054.22998046875,1056.4200439453125,738600000
1998-10-20,1063.9300537109375,1084.06005859375,1060.6099853515625,1062.3900146484375,958200000
1998-10-21,1069.9200439453125,1073.6099853515625,1058.0799560546875,1063.9300537109375,745100000
1998-10-22,1078.47998046875,1080.4300537109375,1061.469970703125,1069.9200439453125,754900000
1998-10-23,1070.6700439453125,1078.47998046875,1067.4300537109375,1078.47998046875,637640000
1998-10-26,1072.3199462890625,1081.22998046875,1068.1700439453125,1070.6700439453125,609910000
1998-10-27,1065.3399658203125,1087.0799560546875,1063.06005859375,1072.3199462890625,764500000
1998-10-28,1068.0899658203125,1072.7900390625,1059.6500244140625,1065.3399658203125,677500000
1998-10-29,1085.9300537109375,1086.1099853515625,1065.949951171875,1068.0899658203125,699400000
1998-10-30,1098.6700439453125,1103.780029296875,1085.9300537109375,1085.9300537109375,785000000
1998-11-02,1111.5999755859375,1114.43994140625,1098.6700439453125,1098.6700439453125,753800000
1998-11-03,1110.8399658203125,1115.02001953125,1106.4200439453125,1111.5999755859375,704300000
1998-11-04,1118.6700439453125,1127.1800537109375,1110.5899658203125,1110.8399658203125,861100000
1998-11-05,1133.8499755859375,1133.8800048828125,1109.550048828125,1118.6700439453125,770200000
1998-11-06,1141.010009765625,1141.300048828125,1131.1800537109375,1133.8499755859375,683100000
1998-11-09,1130.199951171875,1141.010009765625,1123.1700439453125,1141.010009765625,592990000
1998-11-10,1128.260009765625,1135.3699951171875,1122.800048828125,1130.199951171875,671300000
1998-11-11,1120.969970703125,1136.25,1117.4000244140625,1128.260009765625,715700000
1998-11-12,1117.68994140625,1126.5699462890625,1115.550048828125,1120.969970703125,662300000
1998-11-13,1125.719970703125,1126.3399658203125,1116.760009765625,1117.68994140625,602270000
1998-11-16,1135.8699951171875,1138.719970703125,1125.719970703125,1125.719970703125,615580000
1998-11-17,1139.3199462890625,1151.7099609375,1129.6700439453125,1135.8699951171875,705200000
1998-11-18,1144.47998046875,1144.52001953125,1133.0699462890625,1139.3199462890625,652510000
1998-11-19,1152.6099853515625,1155.0999755859375,1144.4200439453125,1144.47998046875,671000000
1998-11-20,1163.550048828125,1163.550048828125,1152.6099853515625,1152.6099853515625,721200000
1998-11-23,1188.2099609375,1188.2099609375,1163.550048828125,1163.550048828125,774100000
1998-11-24,1182.989990234375,1191.300048828125,1181.81005859375,1188.2099609375,766200000
1998-11-25,1186.8699951171875,1187.1600341796875,1179.3699951171875,1182.989990234375,583580000
1998-11-27,1192.3299560546875,1192.969970703125,1186.8299560546875,1186.8699951171875,256950000
1998-11-30,1163.6300048828125,1192.719970703125,1163.6300048828125,1192.3299560546875,687900000
1998-12-01,1175.280029296875,1175.8900146484375,1150.31005859375,1163.6300048828125,789200000
1998-12-02,1171.25,1175.280029296875,1157.760009765625,1175.280029296875,727400000
1998-12-03,1150.1400146484375,1176.989990234375,1149.6099853515625,1171.25,799100000
1998-12-04,1176.739990234375,1176.739990234375,1150.1400146484375,1150.1400146484375,709700000
1998-12-07,1187.699951171875,1188.9599609375,1176.7099609375,1176.739990234375,671200000
1998-12-08,1181.3800048828125,1193.530029296875,1172.780029296875,1187.699951171875,727700000
1998-12-09,1183.489990234375,1185.219970703125,1175.8900146484375,1181.3800048828125,694200000
1998-12-10,1165.02001953125,1183.77001953125,1163.75,1183.489990234375,748600000
1998-12-11,1166.4599609375,1167.8900146484375,1153.18994140625,1165.02001953125,688900000
1998-12-14,1141.199951171875,1166.4599609375,1136.8900146484375,1166.4599609375,741800000
1998-12-15,1162.8299560546875,1162.8299560546875,1141.199951171875,1141.199951171875,777900000
1998-12-16,1161.93994140625,1166.2900390625,1154.68994140625,1162.8299560546875,725500000
1998-12-17,1179.97998046875,1180.030029296875,1161.93994140625,1161.93994140625,739400000
1998-12-18,1188.030029296875,1188.8900146484375,1178.27001953125,1179.97998046875,839600000
1998-12-21,1202.8399658203125,1210.8800048828125,1188.030029296875,1188.030029296875,744800000
1998-12-22,1203.5699462890625,1209.219970703125,1192.719970703125,1202.8399658203125,680500000
